,loss
222,0.0019351778319105506
223,0.0019412145484238863
224,0.002145102946087718
225,0.0020844077225774527
226,0.0019309050403535366
227,0.0024864687584340572
228,0.0015308046713471413
229,0.002184698823839426
230,0.0019361508311703801
231,0.0016343328170478344
232,0.0016610795864835382
233,0.0019212497863918543
234,0.0020287155639380217
235,0.0017420548247173429
236,0.0019861997570842505
237,0.0018794967327266932
238,0.0020349258556962013
239,0.0017971729394048452
240,0.0018691072473302484
241,0.001801747945137322
242,0.0017113930080085993
243,0.0025036586448550224
244,0.0015035502146929502
245,0.001739906263537705
246,0.0018446431495249271
247,0.0018789076711982489
248,0.0017844781978055835
249,0.0015272911405190825
